capturing trace... done
TRACE:
# tracer: nop
#
# entries-in-buffer/entries-written: 15207/15207   #P:4
#
#                                      _-----=> irqs-off
#                                     / _----=> need-resched
#                                    | / _---=> hardirq/softirq
#                                    || / _--=> preempt-depth
#                                    ||| /     delay
#           TASK-PID    TGID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |        |      |   ||||       |         |
          atrace-10118 (10118) [003] ...1  6203.263308: tracing_mark_write: trace_event_clock_sync: parent_ts=3539.973145
          atrace-10118 (10118) [003] ...1  6203.263321: tracing_mark_write: trace_event_clock_sync: realtime_ts=1321013411790
         mmcqd/1-1371  ( 1371) [001] ...1  6210.145860: mmc_blk_rw_start: cmd=25,addr=0x0135f270,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.146200: mmc_blk_rw_end: cmd=25,addr=0x0135f270,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.146260: mmc_blk_rw_start: cmd=25,addr=0x0136b408,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.146515: mmc_blk_rw_end: cmd=25,addr=0x0136b408,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.148265: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] .Ns2  6210.148678: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.151169: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.151575: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.151657: mmc_blk_rw_start: cmd=25,addr=0x013e6198,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6210.151915: mmc_blk_rw_end: cmd=25,addr=0x013e6198,size=0x00000010
         mmcqd/1-1371  ( 1371) [000] ...1  6210.153765: mmc_blk_rw_start: cmd=25,addr=0x008e55c8,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6210.154152: mmc_blk_rw_end: cmd=25,addr=0x008e55c8,size=0x00000010
         mmcqd/1-1371  ( 1371) [001] ...1  6210.156064: mmc_blk_rw_start: cmd=25,addr=0x008e55d8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.157581: mmc_blk_rw_end: cmd=25,addr=0x008e55d8,size=0x00000008
         mmcqd/1-1371  ( 1371) [001] ...1  6210.157910: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.158074: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.159902: mmc_blk_rw_start: cmd=25,addr=0x0135f270,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.160298: mmc_blk_rw_end: cmd=25,addr=0x0135f270,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.160354: mmc_blk_rw_start: cmd=25,addr=0x0136b408,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.160608: mmc_blk_rw_end: cmd=25,addr=0x0136b408,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.162472: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.162868: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.165226: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.165631: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.165692: mmc_blk_rw_start: cmd=25,addr=0x013e6198,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6210.165959: mmc_blk_rw_end: cmd=25,addr=0x013e6198,size=0x00000010
         mmcqd/1-1371  ( 1371) [000] ...1  6210.167825: mmc_blk_rw_start: cmd=25,addr=0x008e55e0,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6210.168202: mmc_blk_rw_end: cmd=25,addr=0x008e55e0,size=0x00000010
         mmcqd/1-1371  ( 1371) [001] ...1  6210.170147: mmc_blk_rw_start: cmd=25,addr=0x008e55f0,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.171627: mmc_blk_rw_end: cmd=25,addr=0x008e55f0,size=0x00000008
         mmcqd/1-1371  ( 1371) [001] ...1  6210.172036: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.172200: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.174083: mmc_blk_rw_start: cmd=25,addr=0x0135f270,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.174507: mmc_blk_rw_end: cmd=25,addr=0x0135f270,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.174565: mmc_blk_rw_start: cmd=25,addr=0x0136b408,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.174778: mmc_blk_rw_end: cmd=25,addr=0x0136b408,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.176490: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.176832: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.179296: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.179642: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.179699: mmc_blk_rw_start: cmd=25,addr=0x013e6198,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6210.179906: mmc_blk_rw_end: cmd=25,addr=0x013e6198,size=0x00000010
         mmcqd/1-1371  ( 1371) [000] ...1  6210.181772: mmc_blk_rw_start: cmd=25,addr=0x008e55f8,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6210.182160: mmc_blk_rw_end: cmd=25,addr=0x008e55f8,size=0x00000010
         mmcqd/1-1371  ( 1371) [001] ...1  6210.184006: mmc_blk_rw_start: cmd=25,addr=0x008e5608,size=0x00000008
          <idle>-0     (-----) [000] .Ns2  6210.185559: mmc_blk_rw_end: cmd=25,addr=0x008e5608,size=0x00000008
         mmcqd/1-1371  ( 1371) [001] ...1  6210.185882: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.186048: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [001] ...1  6210.187835: mmc_blk_rw_start: cmd=25,addr=0x0135f270,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.188170: mmc_blk_rw_end: cmd=25,addr=0x0135f270,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.188253: mmc_blk_rw_start: cmd=25,addr=0x0136b408,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.188418: mmc_blk_rw_end: cmd=25,addr=0x0136b408,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.190294: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.190678: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.193177: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.193541: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.193601: mmc_blk_rw_start: cmd=25,addr=0x013e6198,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6210.193806: mmc_blk_rw_end: cmd=25,addr=0x013e6198,size=0x00000010
         mmcqd/1-1371  ( 1371) [000] ...1  6210.195760: mmc_blk_rw_start: cmd=25,addr=0x008e5610,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6210.196170: mmc_blk_rw_end: cmd=25,addr=0x008e5610,size=0x00000010
         mmcqd/1-1371  ( 1371) [001] ...1  6210.197874: mmc_blk_rw_start: cmd=25,addr=0x008e5620,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.199353: mmc_blk_rw_end: cmd=25,addr=0x008e5620,size=0x00000008
         mmcqd/1-1371  ( 1371) [001] ...1  6210.199706: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.199882: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [001] ...1  6210.201699: mmc_blk_rw_start: cmd=25,addr=0x0135f270,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.202041: mmc_blk_rw_end: cmd=25,addr=0x0135f270,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.202113: mmc_blk_rw_start: cmd=25,addr=0x0136b408,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.202386: mmc_blk_rw_end: cmd=25,addr=0x0136b408,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.204353: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.204702: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.207183: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.207535: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.207592: mmc_blk_rw_start: cmd=25,addr=0x013e6198,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6210.207806: mmc_blk_rw_end: cmd=25,addr=0x013e6198,size=0x00000010
         mmcqd/1-1371  ( 1371) [000] ...1  6210.209810: mmc_blk_rw_start: cmd=25,addr=0x008e5628,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6210.210198: mmc_blk_rw_end: cmd=25,addr=0x008e5628,size=0x00000010
         mmcqd/1-1371  ( 1371) [001] ...1  6210.212120: mmc_blk_rw_start: cmd=25,addr=0x008e5638,size=0x00000008
          <idle>-0     (-----) [000] .Ns2  6210.213608: mmc_blk_rw_end: cmd=25,addr=0x008e5638,size=0x00000008
         mmcqd/1-1371  ( 1371) [001] ...1  6210.214090: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.214253: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.216155: mmc_blk_rw_start: cmd=25,addr=0x0135f270,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.216570: mmc_blk_rw_end: cmd=25,addr=0x0135f270,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.216628: mmc_blk_rw_start: cmd=25,addr=0x0136b408,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.216849: mmc_blk_rw_end: cmd=25,addr=0x0136b408,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.218821: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.219163: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.221524: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.221883: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.221957: mmc_blk_rw_start: cmd=25,addr=0x013e6198,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6210.222216: mmc_blk_rw_end: cmd=25,addr=0x013e6198,size=0x00000010
         mmcqd/1-1371  ( 1371) [001] ...1  6210.224110: mmc_blk_rw_start: cmd=25,addr=0x008e5640,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6210.224497: mmc_blk_rw_end: cmd=25,addr=0x008e5640,size=0x00000010
         mmcqd/1-1371  ( 1371) [001] ...1  6210.226348: mmc_blk_rw_start: cmd=25,addr=0x008e5650,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.227865: mmc_blk_rw_end: cmd=25,addr=0x008e5650,size=0x00000008
         mmcqd/1-1371  ( 1371) [001] ...1  6210.228231: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.228408: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.230290: mmc_blk_rw_start: cmd=25,addr=0x0135f270,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.230629: mmc_blk_rw_end: cmd=25,addr=0x0135f270,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.230681: mmc_blk_rw_start: cmd=25,addr=0x0136b408,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.230842: mmc_blk_rw_end: cmd=25,addr=0x0136b408,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.232560: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.232902: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.235260: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.235606: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.235717: mmc_blk_rw_start: cmd=25,addr=0x013e6198,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6210.235989: mmc_blk_rw_end: cmd=25,addr=0x013e6198,size=0x00000010
         mmcqd/1-1371  ( 1371) [000] ...1  6210.237969: mmc_blk_rw_start: cmd=25,addr=0x008e5658,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6210.238395: mmc_blk_rw_end: cmd=25,addr=0x008e5658,size=0x00000010
         mmcqd/1-1371  ( 1371) [001] ...1  6210.240056: mmc_blk_rw_start: cmd=25,addr=0x008e5668,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.241540: mmc_blk_rw_end: cmd=25,addr=0x008e5668,size=0x00000008
         mmcqd/1-1371  ( 1371) [001] ...1  6210.241828: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.241993: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [001] ...1  6210.243811: mmc_blk_rw_start: cmd=25,addr=0x0135f270,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.244152: mmc_blk_rw_end: cmd=25,addr=0x0135f270,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.244238: mmc_blk_rw_start: cmd=25,addr=0x0136b408,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.244452: mmc_blk_rw_end: cmd=25,addr=0x0136b408,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.246216: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.246566: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.249144: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.249551: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.249642: mmc_blk_rw_start: cmd=25,addr=0x013e6198,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6210.249847: mmc_blk_rw_end: cmd=25,addr=0x013e6198,size=0x00000010
         mmcqd/1-1371  ( 1371) [001] ...1  6210.251798: mmc_blk_rw_start: cmd=25,addr=0x008e5670,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6210.252178: mmc_blk_rw_end: cmd=25,addr=0x008e5670,size=0x00000010
         mmcqd/1-1371  ( 1371) [001] ...1  6210.253976: mmc_blk_rw_start: cmd=25,addr=0x008e5680,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.255452: mmc_blk_rw_end: cmd=25,addr=0x008e5680,size=0x00000008
         mmcqd/1-1371  ( 1371) [001] ...1  6210.255717: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.255880: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [001] ...1  6210.257818: mmc_blk_rw_start: cmd=25,addr=0x0135f270,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.258212: mmc_blk_rw_end: cmd=25,addr=0x0135f270,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.258275: mmc_blk_rw_start: cmd=25,addr=0x0136b408,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.258493: mmc_blk_rw_end: cmd=25,addr=0x0136b408,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.260337: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.260735: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.263226: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.263578: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.263633: mmc_blk_rw_start: cmd=25,addr=0x013e6198,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6210.263838: mmc_blk_rw_end: cmd=25,addr=0x013e6198,size=0x00000010
         mmcqd/1-1371  ( 1371) [001] ...1  6210.265843: mmc_blk_rw_start: cmd=25,addr=0x008e5688,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6210.266222: mmc_blk_rw_end: cmd=25,addr=0x008e5688,size=0x00000010
         mmcqd/1-1371  ( 1371) [001] ...1  6210.267979: mmc_blk_rw_start: cmd=25,addr=0x008e5698,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.269466: mmc_blk_rw_end: cmd=25,addr=0x008e5698,size=0x00000008
         mmcqd/1-1371  ( 1371) [001] ...1  6210.269741: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.269900: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [001] ...1  6210.271611: mmc_blk_rw_start: cmd=25,addr=0x0135f270,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.271947: mmc_blk_rw_end: cmd=25,addr=0x0135f270,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.272005: mmc_blk_rw_start: cmd=25,addr=0x0136b408,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.272164: mmc_blk_rw_end: cmd=25,addr=0x0136b408,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.274075: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.274420: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.276898: mmc_blk_rw_start: cmd=25,addr=0x013e73e8,size=0x00000008
          <idle>-0     (-----) [000] ..s2  6210.277314: mmc_blk_rw_end: cmd=25,addr=0x013e73e8,size=0x00000008
         mmcqd/1-1371  ( 1371) [000] ...1  6210.277372: mmc_blk_rw_start: cmd=25,addr=0x013e6198,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6210.277630: mmc_blk_rw_end: cmd=25,addr=0x013e6198,size=0x00000010
         mmcqd/1-1371  ( 1371) [000] ...1  6210.279602: mmc_blk_rw_start: cmd=25,addr=0x008e56a0,size=0x00000010
          <idle>-0     (-----) [000] ..s2  6210.279989: mmc_blk_rw_end: cmd=25,addr=0x008e56a0,size=0x00000010
         mmcqd/1-1371  ( 1371) [001] ...1  6210.281693: mmc_blk_rw_start: cmd=25,addr=0x008e56b0,size=0x00000008
 DrmDisplay 1 Pi-2086  ( 2061) [000] ..s1  6210.283170: mmc_blk_rw_end: cmd=25,addr=0x008e56b0,size=0x00000008
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286047: i915_reg_rw: read reg=0x70180, len=4, val=(0xc4902000, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286050: i915_reg_rw: write reg=0x70180, len=4, val=(0xc4902008, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286052: i915_reg_rw: read reg=0x7019c, len=4, val=(0x4880000, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286052: i915_reg_rw: write reg=0x7019c, len=4, val=(0x4880000, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286055: i915_reg_rw: read reg=0x70280, len=4, val=(0xc490b020, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286055: i915_reg_rw: write reg=0x70280, len=4, val=(0xc490b028, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286057: i915_reg_rw: read reg=0x7029c, len=4, val=(0x6000000, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286057: i915_reg_rw: write reg=0x7029c, len=4, val=(0x6000000, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286060: i915_reg_rw: read reg=0x70380, len=4, val=(0xc4902420, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286060: i915_reg_rw: write reg=0x70380, len=4, val=(0xc4902428, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286062: i915_reg_rw: read reg=0x7039c, len=4, val=(0x2cc0000, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286062: i915_reg_rw: write reg=0x7039c, len=4, val=(0x2cc0000, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286076: i915_reg_rw: read reg=0x70480, len=4, val=(0xc4902020, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286077: i915_reg_rw: write reg=0x70480, len=4, val=(0xc4902028, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286078: i915_reg_rw: read reg=0x7049c, len=4, val=(0x4840000, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286079: i915_reg_rw: write reg=0x7049c, len=4, val=(0x4840000, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286081: i915_reg_rw: write reg=0x44500, len=4, val=(0x1, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] d..5  6210.286094: i915_reg_rw: write reg=0x44404, len=4, val=(0x6fffe076, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] d..4  6210.286098: i915_reg_rw: read reg=0x70040, len=4, val=(0x33b7a, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] d..4  6210.286103: i915_reg_rw: read reg=0x70040, len=4, val=(0x33b7a, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286111: i915_reg_rw: write reg=0x701a0, len=4, val=(0xff000000, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286112: i915_reg_rw: write reg=0x70198, len=4, val=(0x0, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286115: i915_reg_rw: read reg=0x70180, len=4, val=(0xc4902008, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286115: i915_reg_rw: write reg=0x70180, len=4, val=(0xc4902008, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286116: i915_reg_rw: write reg=0x701a4, len=4, val=(0x240000, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286117: i915_reg_rw: write reg=0x70190, len=4, val=(0x3cb077f, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286117: i915_reg_rw: write reg=0x70188, len=4, val=(0x78, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286118: i915_reg_rw: write reg=0x701c0, len=4, val=(0x0, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286120: i915_reg_rw: write reg=0x701c4, len=4, val=(0x0, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286122: i915_reg_rw: write reg=0x7018c, len=4, val=(0x240000, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286123: i915_reg_rw: write reg=0x68094, len=4, val=(0x0, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286124: i915_reg_rw: write reg=0x68088, len=4, val=(0x0, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286125: i915_reg_rw: write reg=0x7019c, len=4, val=(0x6940000, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286128: i915_reg_rw: write reg=0x702a0, len=4, val=(0xff000000, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286129: i915_reg_rw: write reg=0x70298, len=4, val=(0x0, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286130: i915_reg_rw: write reg=0x70294, len=4, val=(0x0, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286132: i915_reg_rw: read reg=0x46430, len=4, val=(0x2008, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286133: i915_reg_rw: write reg=0x46430, len=4, val=(0x2008, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286133: i915_reg_rw: write reg=0x702a4, len=4, val=(0x0, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286134: i915_reg_rw: write reg=0x70288, len=4, val=(0x3c, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286135: i915_reg_rw: write reg=0x70290, len=4, val=(0x23077f, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286136: i915_reg_rw: write reg=0x702c0, len=4, val=(0x78002, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286136: i915_reg_rw: write reg=0x702c4, len=4, val=(0x0, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286138: i915_reg_rw: read reg=0x70280, len=4, val=(0xc490b028, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286138: i915_reg_rw: write reg=0x7028c, len=4, val=(0x0, 0x0)
 DrmDisplay 1 Pi-2086  ( 2061) [000] ...1  6210.286139: i915_reg_rw: write reg=0x68094, len=4, val=(0x0, 0x0)
